Emp_ID,Age,Age_Group,Attrition,Department,Education_Field,Employee_Count,Gender,Job_Role,Job_Satisfaction,Marital_Status,Monthly_Income,Salary_Slab,Separation_Reason,Years_At_Company,State
E2788,36,30-39,No,Accounts,Science,1,Male,Accountant,1,Married,40339,40001-50k,,3,Tamil Nadu
E2789,44,40-49,Yes,Sales,Management,1,Female,Sales Executive,1,Single,35725,30001-40k,Termination,8,Karnataka
E2790,27,20-29,No,Logistics,Arts,1,Female,Logistics Executive,4,Single,17272,10001-20k,,16,Haryana
E2791,42,40-49,No,Logistics,Arts,1,Female,Logistics Executive,4,Married,9205,7k-10k,,16,Gujarat
E2792,44,40-49,No,HR,Science,1,Male,HR Executive,2,Married,7263,7k-10k,,32,Karnataka
E2793,37,30-39,Yes,Logistics,Management,1,Male,Logistics Executive,3,Married,18541,10001-20k,Better Opportunity,19,Haryana
E2794,36,30-39,No,Marketing,Arts,1,Male,Marketing Analyst,1,Married,13023,10001-20k,,13,Karnataka
E2795,46,40-49,Yes,Sales,Management,1,Female,Sales Executive,4,Single,48341,40001-50k,Better Opportunity,21,Karnataka
E2796,57,50-59,Yes,Accounts,Management,1,Male,Finance Analyst,2,Divorced,8236,7k-10k,Termination,26,Karnataka
E2797,32,30-39,No,Logistics,Arts,1,Male,Supply Chain Manager,2,Single,9931,7k-10k,,2,Delhi
E2798,36,30-39,No,Sales,Technical,1,Female,Sales Manager,2,Married,21538,20001-30k,,23,Gujarat
E2799,25,20-29,No,Logistics,Arts,1,Female,Logistics Executive,1,Divorced,18971,10001-20k,,29,Maharashtra
E2800,42,40-49,No,Accounts,Science,1,Male,Accountant,1,Divorced,12699,10001-20k,,7,Haryana
E2801,34,30-39,No,Research,Commerce,1,Female,Research Associate,3,Single,45655,40001-50k,,21,Karnataka
E2802,43,40-49,No,Accounts,Arts,1,Male,Accountant,2,Single,9326,7k-10k,,24,Maharashtra
E2803,40,40-49,No,Accounts,Management,1,Female,Finance Analyst,1,Single,19745,10001-20k,,9,Telangana
E2804,55,50-59,No,Accounts,Management,1,Female,Finance Analyst,2,Divorced,17366,10001-20k,,28,Karnataka
E2805,35,30-39,No,Logistics,Arts,1,Female,Supply Chain Manager,4,Divorced,44410,40001-50k,,0,Uttar Pradesh
E2806,25,20-29,No,HR,Commerce,1,Male,HR Executive,2,Divorced,14787,10001-20k,,20,Karnataka
E2807,48,40-49,Yes,Accounts,Arts,1,Male,Finance Analyst,3,Married,18275,10001-20k,Better Opportunity,23,Maharashtra
E2808,50,50-59,No,Marketing,Commerce,1,Male,Marketing Manager,1,Married,28703,20001-30k,,8,Delhi
E2809,49,40-49,Yes,Marketing,Commerce,1,Female,Marketing Manager,4,Single,15252,10001-20k,Resignation,25,Maharashtra
E2810,56,50-59,No,Sales,Science,1,Female,Sales Executive,1,Divorced,18943,10001-20k,,8,Uttar Pradesh
E2811,29,20-29,No,HR,Management,1,Female,HR Executive,4,Single,18399,10001-20k,,19,Telangana
E2812,37,30-39,Yes,Sales,Management,1,Female,Sales Executive,2,Divorced,19685,10001-20k,Layoff,34,Haryana
E2813,57,50-59,No,Marketing,Commerce,1,Male,Marketing Analyst,2,Single,9261,7k-10k,,8,Maharashtra
E2814,51,50-59,No,Manufacturing,Management,1,Male,Production Worker,3,Married,11487,10001-20k,,21,Uttar Pradesh
E2815,39,30-39,No,Marketing,Technical,1,Male,Marketing Manager,3,Divorced,19018,10001-20k,,0,West Bengal
E2816,23,20-29,No,Research,Commerce,1,Female,Research Associate,4,Married,37825,30001-40k,,4,Madhya Pradesh
E2817,34,30-39,No,Accounts,Management,1,Female,Accountant,3,Divorced,14750,10001-20k,,8,Karnataka
E2818,25,20-29,No,Manufacturing,Technical,1,Male,Plant Manager,3,Single,7124,7k-10k,,18,Maharashtra
E2819,47,40-49,No,Marketing,Science,1,Female,Marketing Manager,3,Divorced,16434,10001-20k,,7,Madhya Pradesh
E2820,46,40-49,No,Logistics,Management,1,Male,Logistics Executive,3,Married,13911,10001-20k,,31,Gujarat
E2821,51,50-59,No,Logistics,Technical,1,Female,Supply Chain Manager,2,Divorced,8209,7k-10k,,12,Maharashtra
E2822,32,30-39,No,Sales,Arts,1,Female,Sales Executive,3,Single,13605,10001-20k,,19,Gujarat
E2823,28,20-29,No,Manufacturing,Arts,1,Male,Production Worker,2,Divorced,17256,10001-20k,,29,Telangana
E2824,52,50-59,No,Sales,Technical,1,Male,Sales Manager,2,Married,14069,10001-20k,,9,West Bengal
E2825,31,30-39,Yes,Accounts,Commerce,1,Female,Accountant,1,Single,22105,20001-30k,Termination,30,Gujarat
E2826,34,30-39,No,Accounts,Commerce,1,Male,Finance Analyst,2,Married,25913,20001-30k,,24,Gujarat
E2827,52,50-59,No,Research,Management,1,Male,Research Scientist,2,Divorced,11739,10001-20k,,28,Uttar Pradesh
E2828,28,20-29,No,HR,Arts,1,Female,HR Manager,3,Married,15627,10001-20k,,23,West Bengal
E2829,57,50-59,No,Sales,Commerce,1,Female,Sales Manager,2,Divorced,19578,10001-20k,,20,Karnataka
E2830,41,40-49,No,Accounts,Commerce,1,Female,Accountant,4,Single,13705,10001-20k,,8,Uttar Pradesh
E2831,25,20-29,No,Sales,Arts,1,Male,Sales Manager,3,Married,15843,10001-20k,,1,Haryana
E2832,28,20-29,No,Accounts,Science,1,Female,Finance Analyst,3,Married,31967,30001-40k,,3,Haryana
E2833,22,20-29,Yes,Marketing,Commerce,1,Female,Marketing Analyst,3,Divorced,43023,40001-50k,Layoff,7,Maharashtra
E2834,34,30-39,No,Sales,Technical,1,Female,Sales Executive,1,Married,11294,10001-20k,,31,Tamil Nadu
E2835,43,40-49,No,Marketing,Management,1,Female,Marketing Manager,3,Married,33622,30001-40k,,13,Karnataka
E2836,42,40-49,No,Sales,Commerce,1,Female,Sales Executive,2,Single,17808,10001-20k,,12,Maharashtra
E2837,43,40-49,No,HR,Commerce,1,Male,HR Manager,4,Divorced,8074,7k-10k,,20,Delhi
E2838,49,40-49,No,Research,Science,1,Female,Research Scientist,3,Divorced,23350,20001-30k,,23,Karnataka
E2839,30,30-39,No,Logistics,Technical,1,Female,Logistics Executive,3,Single,10661,10001-20k,,17,Maharashtra
E2840,47,40-49,No,Logistics,Management,1,Male,Logistics Executive,4,Single,12497,10001-20k,,25,Haryana
E2841,30,30-39,No,Logistics,Commerce,1,Female,Supply Chain Manager,3,Divorced,15965,10001-20k,,31,Haryana
E2842,36,30-39,No,Marketing,Management,1,Female,Marketing Manager,1,Single,34470,30001-40k,,32,Karnataka
E2843,31,30-39,Yes,Manufacturing,Arts,1,Male,Production Worker,2,Single,37889,30001-40k,Retirement,30,Haryana
E2844,45,40-49,No,Accounts,Commerce,1,Female,Accountant,4,Single,17224,10001-20k,,17,Maharashtra
E2845,29,20-29,Yes,Logistics,Commerce,1,Male,Supply Chain Manager,4,Divorced,12465,10001-20k,Resignation,34,Gujarat
E2846,45,40-49,No,HR,Arts,1,Female,HR Manager,1,Single,7545,7k-10k,,11,Tamil Nadu
E2847,37,30-39,Yes,Logistics,Science,1,Male,Supply Chain Manager,2,Married,7907,7k-10k,Layoff,24,Delhi
E2848,47,40-49,No,Sales,Commerce,1,Male,Sales Executive,1,Married,9944,7k-10k,,30,Maharashtra
E2849,48,40-49,No,Marketing,Management,1,Female,Marketing Manager,2,Divorced,31336,30001-40k,,9,Karnataka
E2850,58,50-59,No,Manufacturing,Technical,1,Male,Production Worker,1,Single,45624,40001-50k,,33,Delhi
E2851,25,20-29,Yes,Sales,Management,1,Male,Sales Executive,3,Married,10122,10001-20k,Layoff,2,Delhi
E2852,45,40-49,Yes,Manufacturing,Science,1,Female,Production Worker,1,Divorced,18277,10001-20k,Termination,7,Gujarat
E2853,40,40-49,Yes,Sales,Technical,1,Female,Sales Manager,4,Married,8478,7k-10k,Retirement,31,Maharashtra
E2854,57,50-59,Yes,Sales,Management,1,Male,Sales Manager,4,Single,11735,10001-20k,Termination,28,Gujarat
E2855,31,30-39,No,Research,Management,1,Female,Research Associate,4,Divorced,14077,10001-20k,,21,Gujarat
E2856,46,40-49,No,Research,Arts,1,Male,Research Associate,1,Married,22773,20001-30k,,19,Karnataka
E2857,39,30-39,No,Accounts,Science,1,Male,Finance Analyst,4,Divorced,33447,30001-40k,,5,Karnataka
E2858,40,40-49,Yes,Marketing,Arts,1,Female,Marketing Manager,4,Married,11033,10001-20k,Retirement,28,Uttar Pradesh
E2859,57,50-59,No,HR,Technical,1,Female,HR Executive,3,Married,8270,7k-10k,,16,Uttar Pradesh
E2860,31,30-39,No,HR,Arts,1,Male,HR Manager,3,Single,27497,20001-30k,,30,Maharashtra
E2861,54,50-59,No,HR,Science,1,Female,HR Manager,2,Single,10082,10001-20k,,33,Maharashtra
E2862,26,20-29,No,Sales,Commerce,1,Female,Sales Manager,2,Married,17533,10001-20k,,3,Uttar Pradesh
E2863,56,50-59,No,Research,Commerce,1,Male,Research Scientist,2,Divorced,12191,10001-20k,,1,Madhya Pradesh
E2864,55,50-59,Yes,Marketing,Technical,1,Male,Marketing Analyst,1,Divorced,27978,20001-30k,Termination,11,West Bengal
E2865,54,50-59,No,Sales,Commerce,1,Male,Sales Manager,2,Single,19882,10001-20k,,34,Haryana
E2866,42,40-49,No,Manufacturing,Arts,1,Male,Plant Manager,1,Married,23945,20001-30k,,5,Maharashtra
E2867,38,30-39,Yes,Research,Technical,1,Male,Research Associate,1,Single,11219,10001-20k,Layoff,7,West Bengal
E2868,43,40-49,No,Research,Science,1,Male,Research Associate,2,Married,10714,10001-20k,,20,Haryana
E2869,58,50-59,No,Logistics,Technical,1,Female,Logistics Executive,2,Married,15411,10001-20k,,34,Maharashtra
E2870,36,30-39,Yes,Logistics,Technical,1,Male,Supply Chain Manager,1,Single,9379,7k-10k,Layoff,14,Maharashtra
E2871,56,50-59,No,Marketing,Management,1,Female,Marketing Manager,3,Divorced,25595,20001-30k,,6,Telangana
E2872,49,40-49,No,Manufacturing,Management,1,Female,Production Worker,4,Single,19919,10001-20k,,14,Karnataka
E2873,28,20-29,No,Marketing,Technical,1,Male,Marketing Manager,4,Married,13958,10001-20k,,5,Madhya Pradesh
E2874,53,50-59,Yes,Marketing,Commerce,1,Female,Marketing Manager,4,Single,15635,10001-20k,Resignation,16,Tamil Nadu
E2875,32,30-39,No,Sales,Management,1,Male,Sales Executive,3,Divorced,42449,40001-50k,,3,Madhya Pradesh
E2876,31,30-39,No,Accounts,Science,1,Female,Finance Analyst,1,Divorced,25639,20001-30k,,21,Karnataka
E2877,30,30-39,No,Marketing,Arts,1,Male,Marketing Manager,2,Married,11213,10001-20k,,31,Uttar Pradesh
E2878,35,30-39,No,Logistics,Management,1,Male,Logistics Executive,1,Single,10911,10001-20k,,21,Telangana
E2879,34,30-39,Yes,Accounts,Technical,1,Male,Accountant,1,Divorced,11768,10001-20k,Layoff,26,Karnataka
E2880,46,40-49,Yes,Sales,Commerce,1,Male,Sales Executive,2,Single,49710,40001-50k,Better Opportunity,14,Haryana
E2881,23,20-29,No,Accounts,Arts,1,Female,Finance Analyst,3,Divorced,15919,10001-20k,,21,Karnataka
E2882,56,50-59,No,HR,Management,1,Female,HR Executive,4,Married,18447,10001-20k,,27,Karnataka
E2883,28,20-29,No,Manufacturing,Commerce,1,Female,Plant Manager,4,Married,10159,10001-20k,,8,Tamil Nadu
E2884,42,40-49,No,Accounts,Commerce,1,Female,Finance Analyst,1,Single,18426,10001-20k,,33,Gujarat
E2885,39,30-39,No,Marketing,Commerce,1,Female,Marketing Manager,3,Married,10723,10001-20k,,8,Uttar Pradesh
E2886,24,20-29,No,Sales,Technical,1,Male,Sales Manager,4,Divorced,25706,20001-30k,,14,Karnataka
E2887,32,30-39,No,Manufacturing,Science,1,Male,Production Worker,3,Married,16862,10001-20k,,19,Karnataka
E2888,45,40-49,Yes,Marketing,Commerce,1,Male,Marketing Analyst,2,Divorced,17219,10001-20k,Layoff,7,Karnataka
E2889,40,40-49,No,Manufacturing,Arts,1,Male,Production Worker,1,Divorced,19528,10001-20k,,27,Delhi
E2890,25,20-29,No,Logistics,Management,1,Male,Supply Chain Manager,1,Married,41536,40001-50k,,18,West Bengal
E2891,47,40-49,No,HR,Arts,1,Female,HR Manager,3,Divorced,10235,10001-20k,,15,Madhya Pradesh
E2892,59,50-59,No,Logistics,Technical,1,Male,Logistics Executive,4,Divorced,18029,10001-20k,,10,Gujarat
E2893,53,50-59,Yes,Marketing,Technical,1,Male,Marketing Analyst,3,Single,16170,10001-20k,Better Opportunity,7,Telangana
E2894,57,50-59,Yes,Marketing,Arts,1,Female,Marketing Analyst,2,Single,14667,10001-20k,Layoff,32,Telangana
E2895,58,50-59,Yes,Marketing,Science,1,Female,Marketing Analyst,4,Single,40937,40001-50k,Better Opportunity,9,Karnataka
E2896,54,50-59,No,Research,Technical,1,Male,Research Associate,4,Married,28094,20001-30k,,17,Uttar Pradesh
E2897,57,50-59,No,HR,Technical,1,Male,HR Executive,3,Single,34924,30001-40k,,34,Madhya Pradesh
E2898,24,20-29,No,Manufacturing,Arts,1,Female,Plant Manager,2,Divorced,15268,10001-20k,,2,Maharashtra
E2899,30,30-39,Yes,Marketing,Technical,1,Male,Marketing Manager,4,Married,7123,7k-10k,Better Opportunity,26,Telangana
E2900,29,20-29,No,Marketing,Science,1,Male,Marketing Analyst,1,Married,8873,7k-10k,,27,Uttar Pradesh
E2901,54,50-59,No,Manufacturing,Science,1,Male,Production Worker,2,Married,9990,7k-10k,,5,Haryana
E2902,27,20-29,No,Logistics,Science,1,Female,Supply Chain Manager,4,Married,38854,30001-40k,,13,West Bengal
E2903,25,20-29,No,Logistics,Management,1,Male,Logistics Executive,3,Divorced,15844,10001-20k,,6,Haryana
E2904,34,30-39,No,Marketing,Science,1,Male,Marketing Manager,4,Divorced,14194,10001-20k,,9,Gujarat
E2905,23,20-29,No,Sales,Science,1,Female,Sales Executive,1,Single,12510,10001-20k,,14,Maharashtra
E2906,26,20-29,Yes,Research,Management,1,Female,Research Scientist,2,Married,47834,40001-50k,Layoff,30,Karnataka
E2907,48,40-49,No,Logistics,Commerce,1,Female,Logistics Executive,4,Single,24111,20001-30k,,28,Gujarat
E2908,53,50-59,Yes,Sales,Technical,1,Male,Sales Manager,1,Divorced,12687,10001-20k,Better Opportunity,16,Delhi
E2909,42,40-49,No,Research,Science,1,Female,Research Scientist,4,Married,31099,30001-40k,,28,Karnataka
E2910,29,20-29,No,Marketing,Technical,1,Male,Marketing Analyst,4,Divorced,13074,10001-20k,,14,Delhi
E2911,59,50-59,No,HR,Arts,1,Female,HR Manager,2,Single,15781,10001-20k,,25,Uttar Pradesh
E2912,29,20-29,No,Accounts,Technical,1,Male,Finance Analyst,3,Divorced,22029,20001-30k,,11,Madhya Pradesh
E2913,24,20-29,No,Accounts,Management,1,Female,Accountant,3,Married,38811,30001-40k,,24,Telangana
E2914,24,20-29,No,Marketing,Technical,1,Male,Marketing Manager,1,Married,22793,20001-30k,,4,Gujarat
E2915,43,40-49,No,Logistics,Technical,1,Male,Supply Chain Manager,1,Single,11633,10001-20k,,3,Maharashtra
E2916,27,20-29,No,Sales,Technical,1,Female,Sales Executive,1,Married,10456,10001-20k,,30,Karnataka
E2917,23,20-29,No,HR,Commerce,1,Female,HR Executive,2,Divorced,9076,7k-10k,,2,Tamil Nadu
E2918,44,40-49,No,Manufacturing,Commerce,1,Male,Production Worker,3,Divorced,18991,10001-20k,,2,Maharashtra
E2919,23,20-29,No,Research,Arts,1,Female,Research Associate,1,Divorced,7972,7k-10k,,25,Delhi
E2920,59,50-59,No,Marketing,Management,1,Male,Marketing Manager,1,Divorced,7360,7k-10k,,16,Haryana
E2921,38,30-39,No,HR,Technical,1,Female,HR Manager,4,Single,9632,7k-10k,,9,Karnataka
E2922,56,50-59,No,HR,Technical,1,Female,HR Executive,4,Divorced,42958,40001-50k,,1,Telangana
E2923,55,50-59,No,Logistics,Technical,1,Male,Logistics Executive,1,Single,14625,10001-20k,,23,Uttar Pradesh
E2924,44,40-49,Yes,Research,Technical,1,Female,Research Associate,4,Divorced,25008,20001-30k,Resignation,10,Tamil Nadu
E2925,51,50-59,No,HR,Commerce,1,Female,HR Manager,4,Single,18256,10001-20k,,23,Madhya Pradesh
E2926,29,20-29,Yes,Logistics,Arts,1,Male,Logistics Executive,4,Divorced,37283,30001-40k,Retirement,34,Tamil Nadu
E2927,43,40-49,No,Sales,Science,1,Male,Sales Manager,2,Divorced,14392,10001-20k,,22,Haryana
E2928,57,50-59,No,Logistics,Management,1,Female,Supply Chain Manager,1,Single,14818,10001-20k,,31,Karnataka
E2929,26,20-29,No,Sales,Technical,1,Male,Sales Executive,1,Married,9815,7k-10k,,22,West Bengal
E2930,34,30-39,No,Sales,Arts,1,Female,Sales Executive,4,Married,37579,30001-40k,,33,Telangana
E2931,50,50-59,No,Manufacturing,Science,1,Female,Plant Manager,2,Married,15834,10001-20k,,18,Gujarat
E2932,52,50-59,No,Manufacturing,Arts,1,Male,Plant Manager,4,Single,8666,7k-10k,,1,Karnataka
E2933,37,30-39,No,HR,Commerce,1,Male,HR Manager,2,Married,19887,10001-20k,,1,Karnataka
E2934,51,50-59,No,Logistics,Science,1,Male,Supply Chain Manager,1,Married,7975,7k-10k,,14,Haryana
E2935,37,30-39,No,Manufacturing,Arts,1,Male,Plant Manager,4,Single,12772,10001-20k,,20,Uttar Pradesh
E2936,33,30-39,No,Sales,Commerce,1,Male,Sales Manager,1,Married,23265,20001-30k,,34,Delhi
E2937,38,30-39,No,Manufacturing,Arts,1,Male,Production Worker,2,Married,9531,7k-10k,,4,Gujarat
E2938,37,30-39,No,Research,Arts,1,Female,Research Associate,3,Married,11318,10001-20k,,26,Karnataka
E2939,33,30-39,No,HR,Science,1,Female,HR Manager,2,Single,42081,40001-50k,,23,Uttar Pradesh
E2940,29,20-29,No,Logistics,Commerce,1,Male,Logistics Executive,3,Single,12667,10001-20k,,6,Tamil Nadu
E2941,41,40-49,No,Logistics,Technical,1,Female,Logistics Executive,1,Married,16282,10001-20k,,5,Uttar Pradesh
E2942,24,20-29,No,Accounts,Management,1,Female,Finance Analyst,1,Married,18832,10001-20k,,32,Telangana
E2943,37,30-39,No,Logistics,Science,1,Female,Logistics Executive,4,Single,15147,10001-20k,,16,Maharashtra
E2944,51,50-59,Yes,HR,Commerce,1,Female,HR Executive,3,Married,11751,10001-20k,Better Opportunity,29,Uttar Pradesh
E2945,44,40-49,No,Research,Arts,1,Male,Research Associate,2,Single,19427,10001-20k,,7,Karnataka
E2946,49,40-49,No,Logistics,Commerce,1,Female,Logistics Executive,1,Married,47251,40001-50k,,6,Madhya Pradesh
E2947,26,20-29,No,Accounts,Management,1,Female,Finance Analyst,3,Single,32165,30001-40k,,5,Maharashtra
E2948,41,40-49,No,HR,Management,1,Male,HR Manager,2,Divorced,17577,10001-20k,,3,Uttar Pradesh
E2949,22,20-29,No,Sales,Technical,1,Male,Sales Manager,3,Divorced,7021,7k-10k,,0,Maharashtra
E2950,51,50-59,No,Marketing,Technical,1,Male,Marketing Manager,2,Single,14406,10001-20k,,14,Maharashtra
E2951,42,40-49,No,Marketing,Management,1,Male,Marketing Analyst,2,Divorced,10745,10001-20k,,30,Maharashtra
E2952,41,40-49,Yes,Sales,Science,1,Female,Sales Executive,2,Married,31866,30001-40k,Better Opportunity,24,Uttar Pradesh
E2953,27,20-29,No,Manufacturing,Science,1,Male,Plant Manager,2,Single,17282,10001-20k,,32,Haryana
E2954,43,40-49,No,Logistics,Arts,1,Female,Supply Chain Manager,3,Single,27319,20001-30k,,34,Madhya Pradesh
E2955,39,30-39,No,Marketing,Technical,1,Female,Marketing Analyst,3,Married,43726,40001-50k,,4,Delhi
E2956,29,20-29,No,Manufacturing,Arts,1,Male,Plant Manager,4,Married,22412,20001-30k,,4,Gujarat
E2957,53,50-59,Yes,Marketing,Technical,1,Male,Marketing Analyst,3,Single,7984,7k-10k,Resignation,16,Madhya Pradesh
E2958,54,50-59,No,Sales,Management,1,Male,Sales Executive,3,Married,31583,30001-40k,,13,Delhi
E2959,37,30-39,No,Logistics,Science,1,Male,Logistics Executive,4,Single,13021,10001-20k,,28,Karnataka
E2960,33,30-39,No,Logistics,Science,1,Male,Supply Chain Manager,3,Married,8688,7k-10k,,7,Karnataka
E2961,59,50-59,No,Manufacturing,Management,1,Male,Production Worker,2,Single,13185,10001-20k,,33,Delhi
E2962,55,50-59,No,Sales,Arts,1,Female,Sales Executive,1,Married,7323,7k-10k,,0,Telangana
E2963,35,30-39,No,Manufacturing,Arts,1,Female,Production Worker,1,Married,15665,10001-20k,,28,Maharashtra
E2964,57,50-59,No,Logistics,Commerce,1,Female,Logistics Executive,4,Divorced,13884,10001-20k,,28,Karnataka
E2965,54,50-59,No,Logistics,Technical,1,Female,Logistics Executive,3,Divorced,24423,20001-30k,,4,Uttar Pradesh
E2966,44,40-49,Yes,HR,Arts,1,Male,HR Executive,3,Divorced,19583,10001-20k,Resignation,31,Delhi
E2967,23,20-29,No,Manufacturing,Management,1,Male,Plant Manager,4,Married,48644,40001-50k,,23,Uttar Pradesh
E2968,42,40-49,No,HR,Arts,1,Female,HR Executive,1,Single,43786,40001-50k,,18,West Bengal
E2969,23,20-29,No,Sales,Science,1,Female,Sales Executive,2,Married,12399,10001-20k,,11,Maharashtra
E2970,48,40-49,No,Research,Technical,1,Female,Research Associate,3,Divorced,16206,10001-20k,,0,Gujarat
E2971,30,30-39,No,Marketing,Commerce,1,Male,Marketing Manager,4,Married,11319,10001-20k,,6,West Bengal
E2972,22,20-29,No,HR,Technical,1,Male,HR Manager,2,Divorced,37477,30001-40k,,16,Delhi
E2973,32,30-39,No,Marketing,Science,1,Male,Marketing Analyst,4,Divorced,10571,10001-20k,,33,Madhya Pradesh
E2974,24,20-29,No,Accounts,Science,1,Female,Accountant,4,Single,26576,20001-30k,,6,Telangana
E2975,44,40-49,No,Sales,Science,1,Female,Sales Executive,4,Single,13992,10001-20k,,16,Uttar Pradesh
E2976,47,40-49,No,Research,Science,1,Male,Research Associate,1,Divorced,16680,10001-20k,,2,West Bengal
E2977,25,20-29,No,Accounts,Management,1,Male,Finance Analyst,1,Divorced,32706,30001-40k,,28,Uttar Pradesh
E2978,39,30-39,No,Accounts,Commerce,1,Female,Accountant,4,Married,11951,10001-20k,,21,Haryana
E2979,27,20-29,Yes,Logistics,Science,1,Female,Supply Chain Manager,3,Divorced,16535,10001-20k,Termination,28,Maharashtra
E2980,56,50-59,No,Accounts,Science,1,Male,Finance Analyst,2,Married,9085,7k-10k,,4,Madhya Pradesh
E2981,43,40-49,No,Sales,Arts,1,Female,Sales Executive,3,Divorced,13966,10001-20k,,29,West Bengal
E2982,36,30-39,No,HR,Commerce,1,Male,HR Manager,1,Single,9211,7k-10k,,22,Uttar Pradesh
E2983,43,40-49,No,Sales,Technical,1,Male,Sales Executive,2,Single,9774,7k-10k,,20,Haryana
E2984,58,50-59,No,HR,Commerce,1,Female,HR Executive,4,Divorced,23972,20001-30k,,25,Madhya Pradesh
E2985,33,30-39,Yes,Accounts,Commerce,1,Female,Finance Analyst,3,Married,21048,20001-30k,Retirement,20,Maharashtra
E2986,59,50-59,No,Accounts,Commerce,1,Female,Finance Analyst,3,Married,17022,10001-20k,,19,Tamil Nadu
E2987,39,30-39,No,Research,Science,1,Male,Research Scientist,4,Married,9756,7k-10k,,22,Maharashtra
E2988,56,50-59,No,HR,Science,1,Female,HR Executive,3,Divorced,17016,10001-20k,,3,Gujarat
E2989,51,50-59,No,Accounts,Management,1,Female,Accountant,1,Divorced,13440,10001-20k,,20,Delhi
E2990,45,40-49,No,Logistics,Technical,1,Male,Supply Chain Manager,4,Single,17787,10001-20k,,20,Karnataka
E2991,51,50-59,No,Marketing,Arts,1,Male,Marketing Manager,3,Single,14199,10001-20k,,0,Uttar Pradesh
E2992,35,30-39,No,Research,Commerce,1,Female,Research Associate,4,Divorced,18715,10001-20k,,14,Tamil Nadu
